津谷,つや,[tsu ya],2
津山,つやま,[tsu ya ma],3
津山口,つやまぐち,[tsu ya ma gu chi],5
鶴居,つるい,[tsu ru i],3
鶴岡,つるおか,[tsu ru o ka],4
敦賀,つるが,[tsu ru ga],3
鶴ケ丘,つるがおか,[tsu ru ga o ka],5
鶴ケ坂,つるがさか,[tsu ru ga sa ka],5
鶴ヶ島,つるがしま,[tsu ru ga shi ma],5
鶴形,つるがた,[tsu ru ga ta],4
鶴ヶ峰,つるがみね,[tsu ru ga mi ne],5
鶴川,つるかわ,[tsu ru ka wa],4
鶴来,つるぎ,[tsu ru gi],3
鶴崎,つるさき,[tsu ru sa ki],4
鶴里,つるさと,[tsu ru sa to],4
都留市,つるし,[tsu ru shi],3
鶴瀬,つるせ,[tsu ru se],3
鶴田,つるた,[tsu ru ta],3
鶴泊,つるどまり,[tsu ru do ma ri],5
鶴橋,つるはし,[tsu ru ha shi],4
鶴原,つるはら,[tsu ru ha ra],4
都留文科大学前,つるぶんかだいがくまえ,[tsu ru bu n ka da i ga ku ma e],11
鶴間,つるま,[tsu ru ma],3
鶴舞,つるまい,[tsu ru ma i],4
鶴巻温泉,つるまきおんせん,[tsu ru ma ki o n se n],8
鶴丸,つるまる,[tsu ru ma ru],4
鶴見,つるみ,[tsu ru mi],3
鶴見市場,つるみいちば,[tsu ru mi i chi ba],6
鶴見小野,つるみおの,[tsu ru mi o no],5
鶴見山上,つるみさんじょう,[tsu ru mi sa n jo u],7
鶴見緑地,つるみりょくち,[tsu ru mi ryo ku chi],6
鶴羽,つるわ,[tsu ru wa],3
津和野,つわの,[tsu wa no],3
手稲,ていね,[te i ne],3
手柄,てがら,[te ga ra],3
出来島,できじま,[de ki ji ma],4
テクノさかき,てくのさかき,[te ku no sa ka ki],6
天塩川温泉,てしおがわおんせん,[te shi o ga wa o n se n],9
天塩中川,てしおなかがわ,[te shi o na ka ga wa],7
てだこ浦西,てだこうらにし,[te da ko u ra ni shi],7
手樽,てたる,[te ta ru],3
手力,てぢから,[te ji ka ra],4
帝塚山,てづかやま,[te zu ka ya ma],5
鉄道博物館,てつどうはくぶつかん,[te tsu do u ha ku bu tsu ka n],10
出戸,でと,[de to],2
出戸浜,でとはま,[de to ha ma],4
手ノ子,てのこ,[te no ko],3
手原,てはら,[te ha ra],3
出町柳,でまちやなぎ,[de ma chi ya na gi],6
出屋敷,でやしき,[de ya shi ki],4
寺内,てらうち,[te ra u chi],4
寺尾,てらお,[te ra o],3
寺下,てらした,[te ra shi ta],4
寺庄,てらしょう,[te ra sho u],4
寺田,てらだ,[te ra da],3
寺田,てらだ,[te ra da],3
寺田町,てらだちょう,[te ra da cho u],5
寺泊,てらどまり,[te ra do ma ri],5
寺原,てらはら,[te ra ha ra],4
寺前,てらまえ,[te ra ma e],4
寺本,てらもと,[te ra mo to],4
光岡,てるおか,[te ru o ka],4
テレコムセンター,てれこむせんたー,[te re ko mu se n ta -],8
田園調布,でんえんちょうふ,[de n e n cho u fu],7
天下茶屋,てんがちゃや,[te n ga cha ya],5
天狗岩,てんぐいわ,[te n gu i wa],5
天空橋,てんくうばし,[te n ku u ba shi],6
天神,てんじん,[te n ji n],4
天神川,てんじんがわ,[te n ji n ga wa],6
天神橋筋六丁目,てんじんばしすじろくちょうめ,[te n ji n ba shi su ji ro ku cho u me],13
天神南,てんじんみなみ,[te n ji n mi na mi],7
天神山,てんじんやま,[te n ji n ya ma],6
天台,てんだい,[te n da i],4
電鉄石田,でんてついしだ,[de n te tsu i shi da],7
電鉄出雲市,でんてついずもし,[de n te tsu i zu mo shi],8
電鉄魚津,でんてつうおづ,[de n te tsu u o zu],7
電鉄黒部,でんてつくろべ,[de n te tsu ku ro be],7
電鉄富山,でんてつとやま,[de n te tsu to ya ma],7
電鉄富山,でんてつとやま,[de n te tsu to ya ma],7
天道,てんとう,[te n to u],4
天童,てんどう,[te n do u],4
天童南,てんどうみなみ,[te n do u mi na mi],7
天応,てんのう,[te n no u],4
天王,てんのう,[te n no u],4
天王寺,てんのうじ,[te n no u ji],5
天王寺,てんのうじえきまえ,[te n no u ji e ki ma e],9
天王宿,てんのうじゅく,[te n no u ju ku],6
天王台,てんのうだい,[te n no u da i],6
天王町,てんのうちょう,[te n no u cho u],6
天拝山,てんぱいざん,[te n pa i za n],6
伝法,でんぽう,[de n po u],4
展望台,てんぼうだい,[te n bo u da i],6
天満,てんま,[te n ma],3
伝馬町,てんまちょう,[te n ma cho u],5
天満橋,てんまばし,[te n ma ba shi],5
天矢場,てんやば,[te n ya ba],4
天理,てんり,[te n ri],3
天竜川,てんりゅうがわ,[te n ryu u ga wa],6
天竜峡,てんりゅうきょう,[te n ryu u kyo u],6
天竜二俣,てんりゅうふたまた,[te n ryu u fu ta ma ta],8
天和,てんわ,[te n wa],3
土合,どあい,[do a i],3
遠浅,とあさ,[to a sa],3
土井,どい,[do i],2
土居,どい,[do i],2
問寒別,といかんべつ,[to i ka n be tsu],6
土居田,どいだ,[do i da],3
土市,どいち,[do i chi],3
戸出,といで,[to i de],3
東員,とういん,[to u i n],4
東雲,とううん,[to u u n],4
東栄,とうえい,[to u e i],4
東海,とうかい,[to u ka i],4
東海学園前,とうかいがくえんまえ,[to u ka i ga ku e n ma e],10
東海大学前,とうかいだいがくまえ,[to u ka i da i ga ku ma e],10
東海通,とうかいどおり,[to u ka i do o ri],7
東金,とうがね,[to u ga ne],4
東京,とうきょう,[to u kyo u],4
とうきょうスカイツリー,とうきょうすかいつりー,[to u kyo u su ka i tsu ri -],10
峠,とうげ,[to u ge],3
峠下,とうげした,[to u ge shi ta],5
桃源台,とうげんだい,[to u ge n da i],6
東港,とうこう,[to u ko u],4
東郷,とうごう,[to u go u],4
東光寺,とうこうじ,[to u ko u ji],5
道後温泉,どうごおんせん,[do u go o n se n],7
道後山,どうごやま,[do u go ya ma],5
東寺,とうじ,[to u ji],3
等持院立命館大学衣笠キャンパス前,とうじいんりつめいかんだいがくきぬがさきゃんぱすまえ,[to u ji i n ri tsu me i ka n da i ga ku ki nu ga sa kya n pa su ma e],25
同志社前,どうししゃまえ,[do u shi sha ma e],6
陶磁資料館南,とうじしりょうかんみなみ,[to u ji shi ryo u ka n mi na mi],11
堂島,どうじま,[do u ji ma],4
東城,とうじょう,[to u jo u],4
東上,とうじょう,[to u jo u],4
道場,どうじょう,[do u jo u],4
東照宮,とうしょうぐう,[to u sho u gu u],6
道成寺,どうじょうじ,[do u jo u ji],5
道場南口,どうじょうみなみぐち,[do u jo u mi na mi gu chi],9
唐人町,とうじんまち,[to u ji n ma chi],6
洞泉,どうせん,[do u se n],4
東大前,とうだいまえ,[to u da i ma e],6
塔寺,とうでら,[to u de ra],4
道徳,どうとく,[do u to ku],4
東名,とうな,[to u na],3
唐丹,とうに,[to u ni],3
塔ノ沢,とうのさわ,[to u no sa wa],5
唐浜,とうのはま,[to u no ha ma],5
唐の原,とうのはる,[to u no ha ru],5
塔のへつり,とうのへつり,[to u no he tsu ri],6
東武和泉,とうぶいずみ,[to u bu i zu mi],6
東武宇都宮,とうぶうつのみや,[to u bu u tsu no mi ya],8
東武金崎,とうぶかなさき,[to u bu ka na sa ki],7
東福寺,とうふくじ,[to u fu ku ji],5
東部市場前,とうぶしじょうまえ,[to u bu shi jo u ma e],8
東武竹沢,とうぶたけざわ,[to u bu ta ke za wa],7
動物園前,どうぶつえんまえ,[do u bu tsu e n ma e],8
動物公園,どうぶつこうえん,[do u bu tsu ko u e n],8
東武動物公園,とうぶどうぶつこうえん,[to u bu do u bu tsu ko u e n],11
東武日光,とうぶにっこう,[to u bu ni t ko u],7
東武練馬,とうぶねりま,[to u bu ne ri ma],6
道法寺,どうほうじ,[do u ho u ji],5
東北福祉大前,とうほくふくしだいまえ,[to u ho ku fu ku shi da i ma e],11
当麻,とうま,[to u ma],3
道明寺,どうみょうじ,[do u myo u ji],5
洞爺,とうや,[to u ya],3
東葉勝田台,とうようかつただい,[to u yo u ka tsu ta da i],9
東陽町,とうようちょう,[to u yo u cho u],6
塘路,とうろ,[to u ro],3
十日市場,とおかいちば,[to o ka i chi ba],6
十日市場,とおかいちば,[to o ka i chi ba],6
十日町,とおかまち,[to o ka ma chi],5
十川,とおかわ,[to o ka wa],4
十島,とおしま,[to o shi ma],4
遠江一宮,とおとうみいちのみや,[to o to u mi i chi no mi ya],10
遠野,とおの,[to o no],3
十弗,とおふつ,[to o fu tsu],4
遠矢,とおや,[to o ya],3
通谷,とおりたに,[to o ri ta ni],5
戸頭,とがしら,[to ga shi ra],4
十勝清水,とかちしみず,[to ka chi shi mi zu],6
斗賀野,とがの,[to ga no],3
栂美木多,とがみきた,[to ga mi ki ta],5
戸狩野沢温泉,とがりのざわおんせん,[to ga ri no za wa o n se n],10
外川,とかわ,[to ka wa],3
十川,とがわ,[to ga wa],3
土岐市,ときし,[to ki shi],3
外城田,ときだ,[to ki da],3
時庭,ときにわ,[to ki ni wa],4
時又,ときまた,[to ki ma ta],4
常盤,ときわ,[to ki wa],3
常盤,ときわ,[to ki wa],3
常盤,ときわ,[to ki wa],3
ときわ台,ときわだい,[to ki wa da i],5
ときわ台,ときわだい,[to ki wa da i],5
常盤平,ときわだいら,[to ki wa da i ra],6
徳庵,とくあん,[to ku a n],4
徳佐,とくさ,[to ku sa],3
徳沢,とくさわ,[to ku sa wa],4
徳重,とくしげ,[to ku shi ge],4
徳重名古屋芸大,とくしげなごやげいだい,[to ku shi ge na go ya ge i da i],11
徳島,とくしま,[to ku shi ma],4
徳宿,とくしゅく,[to ku shu ku],4
徳田,とくだ,[to ku da],3
徳田,とくだ,[to ku da],3
徳永,とくなが,[to ku na ga],4
徳益,とくます,[to ku ma su],4
徳丸,とくまる,[to ku ma ru],4
徳満,とくみつ,[to ku mi tsu],4
徳山,とくやま,[to ku ya ma],4
戸倉,とぐら,[to gu ra],3
徳力嵐山口,とくりきあらしやまぐち,[to ku ri ki a ra shi ya ma gu chi],11
徳力公団前,とくりきこうだんまえ,[to ku ri ki ko u da n ma e],10
徳和,とくわ,[to ku wa],3
土気,とけ,[to ke],2
戸越,とごし,[to go shi],3
戸越銀座,とごしぎんざ,[to go shi gi n za],6
戸越公園,とごしこうえん,[to go shi ko u e n],7
床波,とこなみ,[to ko na mi],4
常滑,とこなめ,[to ko na me],4
常葉大学前,とこはだいがくまえ,[to ko ha da i ga ku ma e],9
所沢,ところざわ,[to ko ro za wa],5
土佐穴内,とさあなない,[to sa a na na i],6
土佐一宮,とさいっく,[to sa i t ku],5
土佐入野,とさいりの,[to sa i ri no],5
土佐岩原,とさいわはら,[to sa i wa ha ra],6
土佐大津,とさおおつ,[to sa o o tsu],5
土佐上川口,とさかみかわぐち,[to sa ka mi ka wa gu chi],8
土佐加茂,とさかも,[to sa ka mo],4
土佐北川,とさきたがわ,[to sa ki ta ga wa],6
土佐久礼,とさくれ,[to sa ku re],4
土佐佐賀,とささが,[to sa sa ga],4
土佐昭和,とさしょうわ,[to sa sho u wa],5
土佐白浜,とさしらはま,[to sa shi ra ha ma],6
土佐新荘,とさしんじょう,[to sa shi n jo u],6
土佐大正,とさたいしょう,[to sa ta i sho u],6
土佐長岡,とさながおか,[to sa na ga o ka],6
土佐山田,とさやまだ,[to sa ya ma da],5
戸沢,とざわ,[to za wa],3
登山口,とざんぐち,[to za n gu chi],5
利別,としべつ,[to shi be tsu],4
豊島,としま,[to shi ma],3
豊島園,としまえん,[to shi ma e n],5
鳥栖,とす,[to su],2
土底浜,どそこはま,[do so ko ha ma],5
戸田,とだ,[to da],2
戸田,とだ,[to da],2
戸田公園,とだこうえん,[to da ko u e n],6
戸田小浜,とだこはま,[to da ko ha ma],5
栃ヶ沢公園,とちがさわこうえん,[to chi ga sa wa ko u e n],9
栃木,とちぎ,[to chi gi],3
栃原,とちはら,[to chi ha ra],4
栃屋,とちや,[to chi ya],3
都庁前,とちょうまえ,[to cho u ma e],5
戸塚,とつか,[to tsu ka],3
戸塚安行,とづかあんぎょう,[to zu ka a n gyo u],7
獨協大学前,どっきょうだいがくまえ,[do t kyo u da i ga ku ma e],10
鳥取,とっとり,[to t to ri],4
鳥取大学前,とっとりだいがくまえ,[to t to ri da i ga ku ma e],10
鳥取ノ荘,とっとりのしょう,[to t to ri no sho u],7
戸手,とで,[to de],2
土々呂,ととろ,[to to ro],3
驫木,とどろき,[to do ro ki],4
等々力,とどろき,[to do ro ki],4
砺波,となみ,[to na mi],3
舎人,とねり,[to ne ri],3
舎人公園,とねりこうえん,[to ne ri ko u e n],7
富木,とのき,[to no ki],3
富野荘,とのしょう,[to no sho u],4
富海,とのみ,[to no mi],3
殿山,とのやま,[to no ya ma],4
鳥羽,とば,[to ba],2
鳥羽街道,とばかいどう,[to ba ka i do u],6
土橋,どばし,[do ba shi],3
戸畑,とばた,[to ba ta],3
鳥羽中,とばなか,[to ba na ka],4
騰波ノ江,とばのえ,[to ba no e],4
飛田給,とびたきゅう,[to bi ta kyu u],5
土深井,どぶかい,[do bu ka i],4
十府ヶ浦海岸,とふがうらかいがん,[to fu ga u ra ka i ga n],9
都府楼前,とふろうまえ,[to fu ro u ma e],6
都府楼南,とふろうみなみ,[to fu ro u mi na mi],7
戸部,とべ,[to be],2
砥堀,とほり,[to ho ri],3
斗米,とまい,[to ma i],3
苫小牧,とまこまい,[to ma ko ma i],5
苫小牧貨物,とまこまいかもつ,[to ma ko ma i ka mo tsu],8
苫米地,とまべち,[to ma be chi],4
トマム,とまむ,[to ma mu],3
泊,とまり,[to ma ri],3
泊,とまり,[to ma ri],3
泊,とまり,[to ma ri],3
富合,とみあい,[to mi a i],4
富浦,とみうら,[to mi u ra],4
富浦,とみうら,[to mi u ra],4
富雄,とみお,[to mi o],3
富岡,とみおか,[to mi o ka],4
富岡前,とみおかまえ,[to mi o ka ma e],6
富加,とみか,[to mi ka],3
富川,とみかわ,[to mi ka wa],4
富沢,とみざわ,[to mi za wa],4
富水,とみず,[to mi zu],3
富田,とみた,[to mi ta],3
富田,とみだ,[to mi da],3
富田浜,とみだはま,[to mi da ha ma],5
富根,とみね,[to mi ne],3
富野,とみの,[to mi no],3
富原,とみはら,[to mi ha ra],4
富吉,とみよし,[to mi yo shi],4
十村,とむら,[to mu ra],3
轟,どめき,[do me ki],3
伴,とも,[to mo],2
友江,ともえ,[to mo e],3
伴中央,ともちゅうおう,[to mo chu u o u],6
土本,どもと,[do mo to],3
友部,ともべ,[to mo be],3
富山,とやま,[to ya ma],3
富山,とやま,[to ya ma],3
富山貨物,とやまかもつ,[to ya ma ka mo tsu],6
豊明,とよあけ,[to yo a ke],4
豊浦,とようら,[to yo u ra],4
豊岡,とよおか,[to yo o ka],4
豊岡,とよおか,[to yo o ka],4
豊川,とよかわ,[to yo ka wa],4
豊川,とよかわ,[to yo ka wa],4
豊川稲荷,とよかわいなり,[to yo ka wa i na ri],7
豊頃,とよころ,[to yo ko ro],4
豊栄,とよさか,[to yo sa ka],4
豊郷,とよさと,[to yo sa to],4
豊郷,とよさと,[to yo sa to],4
豊四季,とよしき,[to yo shi ki],4
豊科,とよしな,[to yo shi na],4
豊清水,とよしみず,[to yo shi mi zu],5
豊洲,とよす,[to yo su],3
豊田,とよだ,[to yo da],3
豊田市,とよたし,[to yo ta shi],4
豊田町,とよだちょう,[to yo da cho u],5
豊田本町,とよだほんまち,[to yo da ho n ma chi],7
豊津,とよつ,[to yo tsu],3
豊津,とよつ,[to yo tsu],3
豊津上野,とよつうえの,[to yo tsu u e no],6
豊富,とよとみ,[to yo to mi],4
豊中,とよなか,[to yo na ka],4
豊永,とよなが,[to yo na ga],4
豊沼,とよぬま,[to yo nu ma],4
豊野,とよの,[to yo no],3
豊橋,とよはし,[to yo ha shi],4
豊浜,とよはま,[to yo ha ma],4
豊原,とよはら,[to yo ha ra],4
豊春,とよはる,[to yo ha ru],4
豊平公園,とよひらこうえん,[to yo hi ra ko u e n],8
豊幌,とよほろ,[to yo ho ro],4
豊間根,とよまね,[to yo ma ne],4
豊実,とよみ,[to yo mi],3
虎ノ門,とらのもん,[to ra no mo n],5
虎姫,とらひめ,[to ra hi me],4
東浪見,とらみ,[to ra mi],3
鳥居,とりい,[to ri i],3
鳥居前,とりいまえ,[to ri i ma e],5
鳥居本,とりいもと,[to ri i mo to],5
鳥形,とりがた,[to ri ga ta],4
鳥兜,とりかぶと,[to ri ka bu to],5
鳥沢,とりさわ,[to ri sa wa],4
都立家政,とりつかせい,[to ri tsu ka se i],6
都立大学,とりつだいがく,[to ri tsu da i ga ku],7
取手,とりで,[to ri de],3
鳥ノ木,とりのき,[to ri no ki],4
鳥浜,とりはま,[to ri ha ma],4
土呂,とろ,[to ro],2
戸綿,とわた,[to wa ta],3
十和田南,とわだみなみ,[to wa da mi na mi],6
富田,とんだ,[to n da],3
富田林,とんだばやし,[to n da ba ya shi],6
富田林西口,とんだばやしにしぐち,[to n da ba ya shi ni shi gu chi],10
奈井江,ないえ,[na i e],3
撫牛子,ないじょうし,[na i jo u shi],5
苗穂,なえぼ,[na e bo],3
直江,なおえ,[na o e],3
直江津,なおえつ,[na o e tsu],4
直川,なおかわ,[na o ka wa],4
直見,なおみ,[na o mi],3
那加,なか,[na ka],2
中愛別,なかあいべつ,[na ka a i be tsu],6
中荒井,なかあらい,[na ka a ra i],5
中井,なかい,[na ka i],3
長井,ながい,[na ga i],3
長居,ながい,[na ga i],3
長池,ながいけ,[na ga i ke],4
中井侍,なかいさむらい,[na ka i sa mu ra i],7
中泉,なかいずみ,[na ka i zu mi],5
長泉なめり,ながいずみなめり,[na ga i zu mi na me ri],8
中板橋,なかいたばし,[na ka i ta ba shi],6
中飯降,なかいぶり,[na ka i bu ri],5
中浦,なかうら,[na ka u ra],4
長浦,ながうら,[na ga u ra],4
長浦,ながうら,[na ga u ra],4
中浦和,なかうらわ,[na ka u ra wa],5
長江,ながえ,[na ga e],3
長尾,ながお,[na ga o],3
長尾,ながお,[na ga o],3
永尾,ながお,[na ga o],3
長岡,ながおか,[na ga o ka],4
長岡京,ながおかきょう,[na ga o ka kyo u],6
中岡崎,なかおかざき,[na ka o ka za ki],6
仲御徒町,なかおかちまち,[na ka o ka chi ma chi],7
長岡天神,ながおかてんじん,[na ga o ka te n ji n],8
中小国,なかおぐに,[na ka o gu ni],5
中小田井,なかおたい,[na ka o ta i],5
中加積,なかかづみ,[na ka ka zu mi],5
中神,なかがみ,[na ka ga mi],4
中萱,なかがや,[na ka ga ya],4
中軽井沢,なかかるいざわ,[na ka ka ru i za wa],7
中川,なかがわ,[na ka ga wa],4
中川,なかがわ,[na ka ga wa],4
中川辺,なかかわべ,[na ka ka wa be],5
中河原,なかがわら,[na ka ga wa ra],5
中川原,なかがわら,[na ka ga wa ra],5
長久手古戦場,ながくてこせんじょう,[na ga ku te ko se n jo u],9
中公園,なかこうえん,[na ka ko u e n],6
中強羅,なかごうら,[na ka go u ra],5
中込,なかごみ,[na ka go mi],4
中菰野,なかこもの,[na ka ko mo no],5
長坂,ながさか,[na ga sa ka],4
長崎,ながさき,[na ga sa ki],4
長崎,ながさき,[na ga sa ki],4
中崎町,なかざきちょう,[na ka za ki cho u],6
中佐世保,なかさせぼ,[na ka sa se bo],5
中佐都,なかさと,[na ka sa to],4
中里,なかざと,[na ka za to],4
長里,ながさと,[na ga sa to],4
中沢,なかさわ,[na ka sa wa],4
長沢,ながさわ,[na ga sa wa],4
中塩田,なかしおだ,[na ka shi o da],5
長篠城,ながしのじょう,[na ga shi no jo u],6
中島,なかしま,[na ka shi ma],4
中島,なかじま,[na ka ji ma],4
長島,ながしま,[na ga shi ma],4
中島公園,なかじまこうえん,[na ka ji ma ko u e n],8
中島埠頭,なかじまふとう,[na ka ji ma fu to u],7
中斜里,なかしゃり,[na ka sha ri],4
中庄,なかしょう,[na ka sho u],4
中条,なかじょう,[na ka jo u],4
中新湊,なかしんみなと,[na ka shi n mi na to],7
長洲,ながす,[na ga su],3
中菅谷,なかすがや,[na ka su ga ya],5
中洲川端,なかすかわばた,[na ka su ka wa ba ta],7
中筋,なかすじ,[na ka su ji],4
長瀬,ながせ,[na ga se],3
中瀬古,なかせこ,[na ka se ko],4
中田,なかた,[na ka ta],3
中田,なかだ,[na ka da],3
永田,ながた,[na ga ta],3
永田,ながた,[na ga ta],3
長田,ながた,[na ga ta],3
長田,ながた,[na ga ta],3
長田,ながた,[na ga ta],3
長滝,ながたき,[na ga ta ki],4
